change_id,team,old_manager,new_manager,change_date,season,phase,game_number,date,opponent,is_home,manager,goals_for,goals_against,points,result
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-15,2018-01-20,Crystal Palace,true,Arsene Wenger,4,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-14,2018-01-30,Swansea,false,Arsene Wenger,1,3,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-13,2018-02-03,Everton,true,Arsene Wenger,5,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-12,2018-02-10,Tottenham,false,Arsene Wenger,0,1,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-11,2018-03-01,Man City,true,Arsene Wenger,0,3,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-10,2018-03-04,Brighton,false,Arsene Wenger,1,2,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-9,2018-03-11,Watford,true,Arsene Wenger,3,0,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-8,2018-04-01,Stoke,true,Arsene Wenger,3,0,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-7,2018-04-08,Southampton,true,Arsene Wenger,3,2,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-6,2018-04-15,Newcastle,false,Arsene Wenger,1,2,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-5,2018-04-22,West Ham,true,Arsene Wenger,4,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-4,2018-04-29,Man United,false,Arsene Wenger,1,2,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-3,2018-05-06,Burnley,true,Arsene Wenger,5,0,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-2,2018-05-09,Leicester,false,Arsene Wenger,1,3,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,before,-1,2018-05-13,Huddersfield,false,Arsene Wenger,1,0,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,1,2018-08-12,Man City,true,Unai Emery,0,2,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,2,2018-08-18,Chelsea,false,Unai Emery,2,3,0,L
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,3,2018-08-25,West Ham,true,Unai Emery,3,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,4,2018-09-02,Cardiff,false,Unai Emery,3,2,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,5,2018-09-15,Newcastle,false,Unai Emery,2,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,6,2018-09-23,Everton,true,Unai Emery,2,0,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,7,2018-09-29,Watford,true,Unai Emery,2,0,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,8,2018-10-07,Fulham,false,Unai Emery,5,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,9,2018-10-22,Leicester,true,Unai Emery,3,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,10,2018-10-28,Crystal Palace,false,Unai Emery,2,2,1,D
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,11,2018-11-03,Liverpool,true,Unai Emery,1,1,1,D
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,12,2018-11-11,Wolves,true,Unai Emery,1,1,1,D
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,13,2018-11-25,Bournemouth,false,Unai Emery,2,1,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,14,2018-12-02,Tottenham,true,Unai Emery,4,2,3,W
1,Arsenal,Arsene Wenger,Unai Emery,2018-08-12,18-19,after,15,2018-12-05,Man United,false,Unai Emery,2,2,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-15,2019-05-05,Brighton,true,Unai Emery,1,1,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-14,2019-05-12,Burnley,false,Unai Emery,3,1,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-13,2019-08-11,Newcastle,false,Unai Emery,1,0,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-12,2019-08-17,Burnley,true,Unai Emery,2,1,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-11,2019-08-24,Liverpool,false,Unai Emery,1,3,0,L
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-10,2019-09-01,Tottenham,true,Unai Emery,2,2,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-9,2019-09-15,Watford,false,Unai Emery,2,2,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-8,2019-09-22,Aston Villa,true,Unai Emery,3,2,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-7,2019-09-30,Man United,false,Unai Emery,1,1,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-6,2019-10-06,Bournemouth,true,Unai Emery,1,0,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-5,2019-10-21,Sheffield United,false,Unai Emery,0,1,0,L
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-4,2019-10-27,Crystal Palace,true,Unai Emery,2,2,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-3,2019-11-02,Wolves,true,Unai Emery,1,1,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-2,2019-11-09,Leicester,false,Unai Emery,0,2,0,L
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,before,-1,2019-11-23,Southampton,true,Unai Emery,2,2,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,1,2019-12-01,Norwich,false,Freddie Ljungberg,2,2,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,2,2019-12-05,Brighton,true,Freddie Ljungberg,1,2,0,L
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,3,2019-12-09,West Ham,false,Freddie Ljungberg,3,1,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,4,2019-12-15,Man City,true,Freddie Ljungberg,0,3,0,L
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,5,2019-12-21,Everton,false,Freddie Ljungberg,0,0,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,6,2019-12-26,Bournemouth,false,Mikel Arteta,1,1,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,7,2019-12-29,Chelsea,true,Mikel Arteta,1,2,0,L
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,8,2020-01-01,Man United,true,Mikel Arteta,2,0,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,9,2020-01-11,Crystal Palace,false,Mikel Arteta,1,1,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,10,2020-01-18,Sheffield United,true,Mikel Arteta,1,1,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,11,2020-01-21,Chelsea,false,Mikel Arteta,2,2,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,12,2020-02-02,Burnley,false,Mikel Arteta,0,0,1,D
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,13,2020-02-16,Newcastle,true,Mikel Arteta,4,0,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,14,2020-02-23,Everton,true,Mikel Arteta,3,2,3,W
2,Arsenal,Unai Emery,Freddie Ljungberg,2019-12-01,19-20,after,15,2020-03-07,West Ham,true,Mikel Arteta,1,0,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-15,2019-09-01,Tottenham,true,Unai Emery,2,2,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-14,2019-09-15,Watford,false,Unai Emery,2,2,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-13,2019-09-22,Aston Villa,true,Unai Emery,3,2,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-12,2019-09-30,Man United,false,Unai Emery,1,1,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-11,2019-10-06,Bournemouth,true,Unai Emery,1,0,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-10,2019-10-21,Sheffield United,false,Unai Emery,0,1,0,L
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-9,2019-10-27,Crystal Palace,true,Unai Emery,2,2,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-8,2019-11-02,Wolves,true,Unai Emery,1,1,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-7,2019-11-09,Leicester,false,Unai Emery,0,2,0,L
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-6,2019-11-23,Southampton,true,Unai Emery,2,2,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-5,2019-12-01,Norwich,false,Freddie Ljungberg,2,2,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-4,2019-12-05,Brighton,true,Freddie Ljungberg,1,2,0,L
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-3,2019-12-09,West Ham,false,Freddie Ljungberg,3,1,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-2,2019-12-15,Man City,true,Freddie Ljungberg,0,3,0,L
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,before,-1,2019-12-21,Everton,false,Freddie Ljungberg,0,0,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,1,2019-12-26,Bournemouth,false,Mikel Arteta,1,1,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,2,2019-12-29,Chelsea,true,Mikel Arteta,1,2,0,L
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,3,2020-01-01,Man United,true,Mikel Arteta,2,0,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,4,2020-01-11,Crystal Palace,false,Mikel Arteta,1,1,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,5,2020-01-18,Sheffield United,true,Mikel Arteta,1,1,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,6,2020-01-21,Chelsea,false,Mikel Arteta,2,2,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,7,2020-02-02,Burnley,false,Mikel Arteta,0,0,1,D
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,8,2020-02-16,Newcastle,true,Mikel Arteta,4,0,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,9,2020-02-23,Everton,true,Mikel Arteta,3,2,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,10,2020-03-07,West Ham,true,Mikel Arteta,1,0,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,11,2020-06-17,Man City,false,Mikel Arteta,0,3,0,L
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,12,2020-06-20,Brighton,false,Mikel Arteta,1,2,0,L
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,13,2020-06-25,Southampton,false,Mikel Arteta,2,0,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,14,2020-07-01,Norwich,true,Mikel Arteta,4,0,3,W
3,Arsenal,Freddie Ljungberg,Mikel Arteta,2019-12-26,19-20,after,15,2020-07-04,Wolves,false,Mikel Arteta,2,0,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-15,2014-10-27,QPR,false,Paul Lambert,0,2,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-14,2014-11-02,Tottenham,true,Paul Lambert,1,2,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-13,2014-11-08,West Ham,false,Paul Lambert,0,0,1,D
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-12,2014-11-24,Southampton,true,Paul Lambert,1,1,1,D
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-11,2014-11-29,Burnley,false,Paul Lambert,1,1,1,D
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-10,2014-12-02,Crystal Palace,false,Paul Lambert,1,0,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-9,2014-12-07,Leicester,true,Paul Lambert,2,1,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-8,2014-12-13,West Brom,false,Paul Lambert,0,1,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-7,2014-12-20,Man United,true,Paul Lambert,1,1,1,D
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-6,2014-12-26,Swansea,false,Paul Lambert,0,1,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-5,2014-12-28,Sunderland,true,Paul Lambert,0,0,1,D
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-4,2015-01-01,Crystal Palace,true,Paul Lambert,0,0,1,D
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-3,2015-01-10,Leicester,false,Paul Lambert,0,1,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-2,2015-01-17,Liverpool,true,Paul Lambert,0,2,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,before,-1,2015-02-01,Arsenal,false,Paul Lambert,0,5,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,1,2015-02-07,Chelsea,true,Tim Sherwood,1,2,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,2,2015-02-10,Hull,false,Tim Sherwood,0,2,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,3,2015-02-21,Stoke,true,Tim Sherwood,1,2,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,4,2015-02-28,Newcastle,false,Tim Sherwood,0,1,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,5,2015-03-03,West Brom,true,Tim Sherwood,2,1,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,6,2015-03-14,Sunderland,false,Tim Sherwood,4,0,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,7,2015-03-21,Swansea,true,Tim Sherwood,0,1,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,8,2015-04-04,Man United,false,Tim Sherwood,1,3,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,9,2015-04-07,QPR,true,Tim Sherwood,3,3,1,D
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,10,2015-04-11,Tottenham,false,Tim Sherwood,1,0,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,11,2015-04-25,Man City,false,Tim Sherwood,2,3,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,12,2015-05-02,Everton,true,Tim Sherwood,3,2,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,13,2015-05-09,West Ham,true,Tim Sherwood,1,0,3,W
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,14,2015-05-16,Southampton,false,Tim Sherwood,1,6,0,L
4,Aston Villa,Paul Lambert,Tim Sherwood,2015-02-07,14-15,after,15,2015-05-24,Burnley,true,Tim Sherwood,0,1,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-15,2015-04-04,Man United,false,Tim Sherwood,1,3,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-14,2015-04-07,QPR,true,Tim Sherwood,3,3,1,D
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-13,2015-04-11,Tottenham,false,Tim Sherwood,1,0,3,W
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-12,2015-04-25,Man City,false,Tim Sherwood,2,3,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-11,2015-05-02,Everton,true,Tim Sherwood,3,2,3,W
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-10,2015-05-09,West Ham,true,Tim Sherwood,1,0,3,W
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-9,2015-05-16,Southampton,false,Tim Sherwood,1,6,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-8,2015-05-24,Burnley,true,Tim Sherwood,0,1,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-7,2015-08-08,Bournemouth,false,Tim Sherwood,1,0,3,W
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-6,2015-08-14,Man United,true,Tim Sherwood,0,1,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-5,2015-08-22,Crystal Palace,false,Tim Sherwood,1,2,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-4,2015-08-29,Sunderland,true,Tim Sherwood,2,2,1,D
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-3,2015-09-13,Leicester,false,Tim Sherwood,2,3,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-2,2015-09-19,West Brom,true,Tim Sherwood,0,1,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,before,-1,2015-09-26,Liverpool,false,Tim Sherwood,2,3,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,1,2015-10-03,Stoke,true,Unknown,0,1,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,2,2015-10-17,Chelsea,false,Unknown,0,2,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,3,2015-10-24,Swansea,true,Unknown,1,2,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,4,2015-11-02,Tottenham,false,Remi Garde,1,3,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,5,2015-11-08,Man City,true,Remi Garde,0,0,1,D
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,6,2015-11-21,Everton,false,Remi Garde,0,4,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,7,2015-11-28,Watford,true,Remi Garde,2,3,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,8,2015-12-05,Southampton,false,Remi Garde,1,1,1,D
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,9,2015-12-13,Arsenal,true,Remi Garde,0,2,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,10,2015-12-19,Newcastle,false,Remi Garde,1,1,1,D
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,11,2015-12-26,West Ham,true,Remi Garde,1,1,1,D
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,12,2015-12-28,Norwich,false,Remi Garde,0,2,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,13,2016-01-02,Sunderland,false,Remi Garde,1,3,0,L
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,14,2016-01-12,Crystal Palace,true,Remi Garde,1,0,3,W
5,Aston Villa,Tim Sherwood,Unknown,2015-10-03,15-16,after,15,2016-01-16,Leicester,true,Remi Garde,1,1,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-15,2015-04-25,Man City,false,Tim Sherwood,2,3,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-14,2015-05-02,Everton,true,Tim Sherwood,3,2,3,W
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-13,2015-05-09,West Ham,true,Tim Sherwood,1,0,3,W
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-12,2015-05-16,Southampton,false,Tim Sherwood,1,6,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-11,2015-05-24,Burnley,true,Tim Sherwood,0,1,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-10,2015-08-08,Bournemouth,false,Tim Sherwood,1,0,3,W
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-9,2015-08-14,Man United,true,Tim Sherwood,0,1,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-8,2015-08-22,Crystal Palace,false,Tim Sherwood,1,2,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-7,2015-08-29,Sunderland,true,Tim Sherwood,2,2,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-6,2015-09-13,Leicester,false,Tim Sherwood,2,3,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-5,2015-09-19,West Brom,true,Tim Sherwood,0,1,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-4,2015-09-26,Liverpool,false,Tim Sherwood,2,3,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-3,2015-10-03,Stoke,true,Unknown,0,1,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-2,2015-10-17,Chelsea,false,Unknown,0,2,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,before,-1,2015-10-24,Swansea,true,Unknown,1,2,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,1,2015-11-02,Tottenham,false,Remi Garde,1,3,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,2,2015-11-08,Man City,true,Remi Garde,0,0,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,3,2015-11-21,Everton,false,Remi Garde,0,4,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,4,2015-11-28,Watford,true,Remi Garde,2,3,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,5,2015-12-05,Southampton,false,Remi Garde,1,1,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,6,2015-12-13,Arsenal,true,Remi Garde,0,2,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,7,2015-12-19,Newcastle,false,Remi Garde,1,1,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,8,2015-12-26,West Ham,true,Remi Garde,1,1,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,9,2015-12-28,Norwich,false,Remi Garde,0,2,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,10,2016-01-02,Sunderland,false,Remi Garde,1,3,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,11,2016-01-12,Crystal Palace,true,Remi Garde,1,0,3,W
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,12,2016-01-16,Leicester,true,Remi Garde,1,1,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,13,2016-01-23,West Brom,false,Remi Garde,0,0,1,D
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,14,2016-02-02,West Ham,false,Remi Garde,0,2,0,L
6,Aston Villa,Unknown,Remi Garde,2015-11-02,15-16,after,15,2016-02-06,Norwich,true,Remi Garde,2,0,3,W
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-15,2015-11-28,Watford,true,Remi Garde,2,3,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-14,2015-12-05,Southampton,false,Remi Garde,1,1,1,D
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-13,2015-12-13,Arsenal,true,Remi Garde,0,2,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-12,2015-12-19,Newcastle,false,Remi Garde,1,1,1,D
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-11,2015-12-26,West Ham,true,Remi Garde,1,1,1,D
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-10,2015-12-28,Norwich,false,Remi Garde,0,2,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-9,2016-01-02,Sunderland,false,Remi Garde,1,3,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-8,2016-01-12,Crystal Palace,true,Remi Garde,1,0,3,W
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-7,2016-01-16,Leicester,true,Remi Garde,1,1,1,D
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-6,2016-01-23,West Brom,false,Remi Garde,0,0,1,D
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-5,2016-02-02,West Ham,false,Remi Garde,0,2,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-4,2016-02-06,Norwich,true,Remi Garde,2,0,3,W
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-3,2016-02-14,Liverpool,true,Remi Garde,0,6,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-2,2016-02-27,Stoke,false,Remi Garde,1,2,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,before,-1,2016-03-01,Everton,true,Remi Garde,1,3,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,after,1,2016-03-05,Man City,false,Unknown,0,4,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,after,2,2016-03-13,Tottenham,true,Unknown,0,2,0,L
7,Aston Villa,Remi Garde,Unknown,2016-03-05,15-16,after,3,2016-03-19,Swansea,false,Unknown,0,1,0,L
